datetime,sample,chnl-1-raw,chnl-2-raw,chnl-3-raw,action
2024-04-05 15.48.03.019,1385.0,109.35712432861328,86.05868530273438,-201.76400756835935,
2024-04-05 15.48.03.025,1386.0,71.29942321777344,148.5316925048828,-231.4860992431641,
2024-04-05 15.48.03.030,1387.0,76.35401916503906,179.56478881835938,-245.42747497558597,
2024-04-05 15.48.03.036,1388.0,131.98516845703125,174.9293212890625,-236.3036346435547,
2024-04-05 15.48.03.040,1389.0,222.05679321289065,142.18675231933594,-201.6685028076172,
2024-04-05 15.48.03.044,1390.0,312.30572509765625,97.14315032958984,-146.837890625,
2024-04-05 15.48.03.049,1391.0,364.6387939453125,55.00326919555664,-89.47569274902344,
2024-04-05 15.48.03.054,1392.0,354.431640625,24.963233947753903,-49.32784652709961,
2024-04-05 15.48.03.059,1393.0,282.7721252441406,7.407405853271484,-41.03630447387695,
2024-04-05 15.48.03.064,1394.0,177.99783325195312,-9.326202392578123,-69.3913345336914,
2024-04-05 15.48.03.067,1395.0,84.33444213867188,-38.91554260253906,-125.12559509277344,
2024-04-05 15.48.03.074,1396.0,43.7016716003418,-90.05885314941406,-189.12635803222656,
2024-04-05 15.48.03.078,1397.0,77.26437377929688,-162.16085815429688,-238.2872009277344,
2024-04-05 15.48.03.083,1398.0,176.4493865966797,-244.98812866210935,-254.46868896484372,
2024-04-05 15.48.03.088,1399.0,305.3934326171875,-315.5516967773437,-231.38584899902344,
2024-04-05 15.48.03.091,1400.0,415.9476318359375,-352.16229248046875,-174.3087158203125,
2024-04-05 15.48.03.098,1401.0,467.4759521484375,-340.33306884765625,-98.80029296875,
2024-04-05 15.48.03.104,1402.0,444.2466125488281,-275.4702453613281,-25.59447860717773,
2024-04-05 15.48.03.108,1403.0,362.6907958984375,-168.6586456298828,28.775299072265625,
2024-04-05 15.48.03.112,1404.0,263.19696044921875,-40.36996841430664,53.9226188659668,
2024-04-05 15.48.03.116,1405.0,193.06491088867188,84.57969665527344,49.49909210205078,
2024-04-05 15.48.03.122,1406.0,185.465576171875,186.70188903808597,22.35638427734375,
2024-04-05 15.48.03.127,1407.0,244.99923706054688,254.13784790039065,-17.012210845947266,
2024-04-05 15.48.03.132,1408.0,345.6700439453125,284.18853759765625,-57.66065216064453,
2024-04-05 15.48.03.137,1409.0,442.1808166503906,281.4981994628906,-90.35872650146484,
