datetime,sample,chnl-1-raw,chnl-2-raw,chnl-3-raw,action
2024-02-23 12.06.28.933,3101.0,-36.42768096923828,2105.21240234375,569.6629028320312,
2024-02-23 12.06.28.937,3102.0,-60.23168563842773,2255.6943359375,509.9930725097656,
2024-02-23 12.06.28.943,3103.0,-113.47760009765624,2267.764892578125,290.70928955078125,
2024-02-23 12.06.28.949,3104.0,-163.72726440429688,2093.56494140625,-10.39654541015625,
2024-02-23 12.06.28.952,3105.0,-175.8539581298828,1747.3944091796875,-281.3476257324219,
2024-02-23 12.06.28.957,3106.0,-129.01531982421875,1269.8980712890625,-434.5869140625,
2024-02-23 12.06.28.961,3107.0,-27.65621566772461,718.2569580078125,-444.7359619140625,
2024-02-23 12.06.28.968,3108.0,99.6104736328125,152.9027862548828,-360.9639587402344,
2024-02-23 12.06.28.972,3109.0,211.5463714599609,-415.8437194824219,-289.21014404296875,
2024-02-23 12.06.28.977,3110.0,272.1806640625,-983.278564453125,-332.1801147460937,
2024-02-23 12.06.28.983,3111.0,266.1614685058594,-1552.23779296875,-535.1778564453125,
2024-02-23 12.06.28.985,3112.0,203.9755096435547,-2098.8681640625,-855.7371826171875,
2024-02-23 12.06.28.992,3113.0,115.8401107788086,-2551.71630859375,-1173.93603515625,
2024-02-23 12.06.28.997,3114.0,36.69418716430664,-2830.231201171875,-1348.2388916015625,
2024-02-23 12.06.29.002,3115.0,-9.104095458984377,-2857.32568359375,-1277.3145751953125,
2024-02-23 12.06.29.007,3116.0,-16.600078582763672,-2628.729248046875,-958.4552612304688,
2024-02-23 12.06.29.010,3117.0,0.7998008728027344,-2222.260009765625,-499.458984375,
2024-02-23 12.06.29.015,3118.0,20.747264862060547,-1779.1280517578125,-73.07249450683594,
2024-02-23 12.06.29.020,3119.0,26.20409774780273,-1466.603271484375,151.27281188964844,
2024-02-23 12.06.29.026,3120.0,14.798770904541016,-1385.80615234375,86.0107421875,
2024-02-23 12.06.29.031,3121.0,-1.0892677307128906,-1511.22900390625,-232.4252166748047,
2024-02-23 12.06.29.034,3122.0,-1.0291976928710938,-1693.7301025390625,-649.185546875,
2024-02-23 12.06.29.040,3123.0,30.131805419921875,-1706.1131591796875,-957.7014770507812,
